,Time,Amount,Transaction Method,Transaction Id,Location,Type of Card,Bank,Class
34,-8.991010073684956,1.2845260524614963,-1.2166818864778721,0.7098895989537387,-0.2694621791746483,-0.7762821279784908,0.15444741864700312,0.0
35,-9.280426156587078,1.7044168287400834,-1.8910546492629488,-1.4331767341447597,-0.1754144507831837,-0.14168104110692376,-0.6536826637434509,0.0
36,-9.319280723354767,1.7893889684451492,-2.197324565791423,-1.7038190195324503,0.08311241108922938,-0.16439291129988792,1.2299891333382411,0.0
37,-9.72993085936049,1.0127158790423776,-1.0648752399431822,-1.499130514853817,-0.3834129005215369,-1.1718734090579608,-0.24901129870058653,0.0
38,-9.114655534913405,1.5309136867253572,-1.8711603756726838,-1.5865951246262913,-0.1301038563606537,0.454688364350954,-0.8459761698534172,0.0
39,3.5182294816941666,-3.9572593364569113,2.4915575869029953,6.817504630013103,0.5655528761894496,0.2166513503677412,2.6396164367034083,1.0
40,-9.494099493148653,0.8749332465229297,-0.7531368591746374,0.30645182432908136,-0.338877071827544,-0.6150877442883728,1.539357426060485,0.0
41,-9.721034853261862,0.9856384835273936,-0.8733624968375798,-0.8170092566026628,-0.5906898070573331,-0.8937553411104515,0.847631441490334,0.0
42,-8.601626329567122,-0.14654307506195735,0.6951103551339596,5.879364778025997,-0.07892960232815542,-0.7607871310838983,-0.03218425444762093,1.0
43,-9.692613169717935,1.8028468731208283,-0.495654636096466,-1.5877934882364826,0.5116269364245505,-0.1900145361024022,0.6706417187151522,0.0
44,-9.023173645278767,1.563169419936809,-1.6478181175346305,-0.41986867247881376,0.7140468725666141,1.7488494074341037,-1.5408760669643347,1.0
45,-9.55575797857438,0.7691414690679509,-0.15262207252869842,-1.1301013345699091,-0.8276295574619206,-0.5224483539327748,-2.1517116971165895,0.0
46,-9.575247540522554,1.2795808622913767,-1.0166778744462932,-1.6732571842933892,-0.5985173189296685,-0.3685858825674084,-0.6265290552979217,0.0
47,-9.654863667274626,1.089378431635136,-1.0501266605930633,-1.547037269527035,-0.4769140376530171,-0.08918591204233914,0.8155613841486479,0.0
48,-9.645934208628384,1.1392340138893355,-0.9043744108046459,-1.8504594929489655,-0.649777848333006,-1.517008308784559,-0.3250215432223085,0.0
49,-9.679175328833669,0.9267425286323624,-0.8276044569724164,-0.2830166141387634,-0.5353711355380388,-1.0040598669454979,1.0590494397408434,0.0
50,-9.56867568109042,1.0485950881085708,-0.7372087260488016,-0.7175719767906428,-0.8641329682640022,-0.8797183515631389,0.8452330394051679,0.0
51,-5.22626130804296,6.342752356154088,-7.994645064145392,1.1513820626281517,1.377554560789103,-0.5437261260484079,-1.288388312801639,0.0
52,-9.7922969655688,0.9973175189423106,-0.9493570102299239,-1.48370441204778,-0.45752544791461186,-0.7646253975423589,-0.308831384908195,0.0
53,-9.815630801765417,1.0447206960510904,-0.8574103123780971,-1.6742222040429924,-0.4728518228507454,-0.9232641741726113,0.019144009583257373,0.0
54,-9.608820275198758,0.8702832608873833,-0.722156307408683,-0.9694271874424538,-0.6034293884837864,-0.655422019124921,-0.3553986188495285,0.0
55,-9.706258091076704,1.2711600573425599,-1.0694400761883311,-1.7682112751610952,-0.44734188993328167,4.144836093550918,-2.4626349136547496,0.0
56,-9.751590808737543,0.9734707729135782,-0.9060868692285978,-0.8334585271473058,-0.514416081650755,-1.1793641115590032,0.6214563055416872,0.0
57,-9.569826812533227,1.511549525409225,-1.3891107660619704,-1.5357498815385353,0.18614552036876184,0.3111432817156829,-0.8490872113566548,0.0
58,30.746430683096854,-10.726229037015612,3.840075761725396,5.7165386121539,0.21095051086683175,-2.5993946676458695,-0.48808000162838155,1.0
59,8.484113647175377,-6.628466394350783,5.8173230885677265,4.971599507121117,0.9422647239499496,2.2510481483848928,-0.5796293814560318,1.0
60,-9.720585462936587,1.0407986121745276,-1.0184603344841447,-1.3693571321636926,-0.44219434283571035,-0.8682114199135522,0.02533655796606659,0.0
61,-9.600526430880182,0.883828241946036,-0.8013848572553202,-0.46530909388803426,-0.43146544813876997,-1.0217177098799077,-0.20843637723953357,0.0
62,-9.759091966761373,1.1562006944878447,-0.9134446885123839,-1.3063695615002273,-0.34773592678238546,-0.41120949605129853,-0.40603950557544904,0.0
63,-9.503208832078958,1.1863244866463105,-1.1217750838982146,-1.8844249468725098,-0.40160421189424567,4.7564763599158635,-2.7483721570550284,0.0
64,-9.778989656989229,1.0758334957099625,-1.0526430350142075,-1.3176045237881537,-0.48972116184669034,-1.2102424011617048,0.7317200970256009,0.0
65,4.901646918854908,-3.5326795491796994,0.9076238718484909,-0.3465548502273192,0.01346307617644153,-0.3430821087364084,5.4036163621553275,1.0
66,6.194808306091787,-3.6391818881528493,4.000387457659052,-3.1966304556307112,2.272521370678258,0.021497524715046058,0.01901371731775679,1.0
67,-9.308153994930908,0.6062685797114176,-0.34244138208421826,1.0637073376044128,-0.3976795545207228,-0.8966623986467414,-0.2626930549030195,1.0
68,-8.979827660934875,1.2430046920991902,-1.3253277572173923,0.8665311323072658,-0.17889078357390714,-0.5152841453000966,0.8072463006694978,0.0
69,-0.3491991391741564,-3.0548987144200788,1.6384619734393313,-0.980899165178716,-0.44799200136393,-1.2403454592116039,-0.26604220533286116,1.0
70,-8.810604133549466,0.04234536694875497,0.3177423859880535,4.665602621052372,-0.12204615732946546,-0.8625433513412378,-0.19772354223680896,0.0
71,-8.883844388905407,2.200374605328034,-2.4352887528570424,-1.5935612154188423,-0.10773980123363866,-0.5896225729747091,-1.022004248631368,0.0
72,-9.63767574259055,1.0757005861914757,-0.9837824034354397,-0.8447141669526118,-0.580262747201241,-0.6161382646448739,1.4719836059013454,0.0
73,-9.552665564241545,1.0372409265906657,-0.7734533941640875,-1.0741415136194592,-0.8796607130159745,-1.3831252194298704,0.2723881399563916,0.0
74,-9.469080067048811,0.6835878234152043,-0.5652092375448372,0.9435946265006708,-0.3460770729269116,-1.0873424473345787,0.8666083172721631,0.0
75,-9.117628328869145,2.0417150723661694,-2.0572544016400083,-2.2454060544387704,0.29615888626405706,-0.13790156633307324,-0.443380313539945,0.0
76,-9.478739587969033,0.6923218133812271,-0.47660278736348055,0.8224413899306556,-0.41379392005202775,-1.1906289799256276,0.7645860943217728,0.0
77,-9.277907110578589,1.6450581032100406,-1.692808550757602,-1.0594938174182467,-0.360494802034704,0.22543020515904622,-0.506885271113614,0.0
78,-9.697041315012958,1.0139767995943898,-0.8468544463630752,-0.8491793969484641,-0.5678573210464732,-1.1843051452987887,0.7538415425807354,0.0
79,-9.623294220616105,1.0129898556896275,-0.9605370113270109,-1.5037546547071847,-0.2504744095908095,-0.6183177291738817,-1.2966059152592626,0.0
80,-9.96521694447548,0.9277157701629455,-0.7390320505974237,-1.842637453379137,-0.2714434540562058,0.15075212359463327,-0.8842676638062242,0.0
81,-9.29109017932822,1.6824332296793285,-1.7835572081075814,-1.5628943357418967,-0.16951315387502608,-0.6457654931982626,-0.9677069361523188,0.0
82,4.125259247690382,-5.280373651270853,3.501699701719279,1.7346544052406547,-0.7581535810090255,-1.1046678703302037,0.18420614142221353,1.0
83,-9.625446883976856,1.2978605019527945,-1.2372145264728798,-1.167859875890416,-0.0653057759729903,-0.6097737405892689,-0.5698638736403917,0.0
84,-9.817111003596105,1.1531983502922425,-1.0173273560649576,-1.4525305237661483,-0.38205453484215196,-0.7297536638816846,-0.0814843267980033,0.0
85,-9.59905604230431,1.1231692691879847,-1.0870511538642915,-1.5241203482029704,-0.17132084220394891,-0.6287516413109064,-1.3080893902749993,0.0
86,-9.661323580739428,1.0781388884761043,-1.1355329783460133,-1.0759271368772088,-0.49052851052856367,-0.1486958090043398,1.8055689845071041,0.0
87,-9.657279408039559,0.9824959847180558,-0.8568955745535286,-1.4310076854814318,-0.45125432315415626,-1.062850902706887,-0.4034274874951776,0.0
88,-2.3213516967661416,-1.2350098246934067,0.003519894450787701,-1.0189545667086977,0.03224556214511225,-0.7585571211629151,1.4358128667918097,1.0
89,-9.41139671180382,1.2006103958349597,-0.949374581295982,-1.6112056892937072,-0.2467111097895273,3.168984222302793,-3.3033476433581312,0.0
90,37.44207297235297,2.6156884405784746,0.7701371510137708,7.352937223351578,-1.7393212719830007,2.3701670036308378,0.9844551165068484,1.0
91,-9.410466515517276,1.981658956860958,-2.4867995660387434,-2.610957024828725,-0.007428204905868668,2.7290448534775837,0.5243305864868183,0.0
92,-9.76967157260409,1.4123045209895595,-1.5159220399088231,-2.5940405196594014,0.19099629351562644,-0.253603495602863,-1.024053263442692,0.0
93,-9.80190574311155,1.0234659990827897,-0.8965194300899553,-1.2881952621531318,-0.5159582217633967,-1.1557241831402048,0.7253769957915377,0.0
94,-8.315400544483209,2.823173554906011,-3.0645146862850727,1.4692485019811161,2.8826123666647097,-0.2918286003779392,-1.6627050804187873,0.0
95,-8.70652352518998,-0.0714485808110416,0.6583962735703797,5.388014810756576,-0.5596327818508718,-0.6257644572097477,0.30332976067192935,1.0
96,-9.458606688065949,1.2148148017510676,-1.6308784013697175,-1.6363105962930038,-0.2629469252517447,2.4780940225376527,3.341149427314661,0.0
97,4.670173227118994,-3.946188575948577,1.8614648914804386,1.777578538250895,-0.4520055253772533,-1.5653357205141107,-0.9881048203428024,1.0
98,-9.3112958678878,1.5213921738856437,-1.5714645658555468,-1.239334489060697,0.005550009728920814,-0.443998504754954,-1.153911267903018,0.0
99,-9.119299193745462,1.5980680743510625,-1.7584662243085203,-1.355125982143327,-0.31569447871079653,0.21909729118769114,-0.8912349980615728,0.0
100,-9.506529050770622,0.9773707491480104,-0.6625005323911006,-1.10296392146057,-0.834959016092211,-1.245002545149749,-0.7549357421262757,0.0
101,-9.76602559190751,1.175843922243719,-1.165820261495034,-2.3096101468510994,-0.08254394349517057,-0.811866452572439,-0.842996756757018,1.0
102,-8.844660572580155,1.112884685379851,-1.1549477202620784,0.8563739209362278,-0.1310678270505701,-0.1319130056606813,-1.0297916823422995,0.0
103,-9.745237382790856,1.0262328191414287,-0.47273897069032733,-1.7651568770629706,-0.5593618996094564,-0.7468990993546012,-1.3397076257040261,0.0
104,-9.243882329874948,0.8996454078436481,-0.7585262301244495,0.3860658542589481,-0.005054721768773286,-0.2530926826440591,-0.31192913500942143,1.0
105,-9.480718326588685,0.7797425495323537,-0.6023025227009468,0.7364687741802816,-0.46198517715976223,-1.0730085957479283,0.7777831528033052,0.0
106,-9.712123708573024,1.0185465581323114,-0.981344073855242,-1.473581182512862,-0.39201779709502754,-1.080531506229397,-0.1699841676866902,0.0
107,10.085896794004652,-5.784656441554352,2.5304659579335746,-5.776500066515381,-0.23505956274267012,-0.37977000626826224,0.30466214230110433,1.0
108,-6.25992815024013,3.9982589570194658,-4.717386707716382,1.9108845996137072,0.36600471042177307,0.8860786568544236,-0.7776651143809823,0.0
109,-7.971997302886864,10.327044367410432,7.819506586935555,-2.9132085242201047,12.763742181268325,-0.7632740764575078,0.5459919197289053,0.0
110,-9.726319616250823,1.023436006745064,-0.8789316329260154,-0.9220044435557149,-0.5803992742984607,-1.1117531445951807,0.8694375686317739,0.0
111,-9.088923135953419,1.476074243797769,-1.4091090742201469,-1.0410629695378117,-0.29838448078247165,-0.3391938252784955,-0.36772365938801016,0.0
112,34.52415281017307,-0.6683441198960005,5.58262566325737,5.721905696643958,-2.890001164932602,5.5759091295179335,-3.1781612878190537,1.0
113,-9.496590123406685,1.0476239846427935,-0.9873572629589141,-0.6950099806998962,0.005510497237967027,-0.3832924676755056,-1.2876505375113276,0.0
114,-9.298093289223237,1.8028325588996208,-1.9130201444309884,-1.788556832679953,-0.3485306990395403,1.5089234176474424,-1.3110781022937188,0.0
115,-9.743769635765432,0.9429090829436814,-0.8358490311389627,-0.3518124227399716,-0.5661069496030262,-0.9854081167184574,1.181022492388048,0.0
116,-9.38800888109028,0.8371924744401982,-0.647823154166951,0.7345307712518178,-0.13529593251759722,0.1916116071507452,1.1959327312735701,1.0
117,-8.655003495746262,2.0563988556182324,-0.47915041137743,-0.4293877194553556,0.2008607990834518,-0.6847122536794823,-0.8911541990076339,0.0
118,-9.843402947270272,0.9965579688052318,-0.6851094726401941,-1.7057306022885037,-0.5685523359907574,-0.854554887135163,-0.13985093144668334,0.0
119,-9.634684464876875,0.976975740491033,-0.9431038779175652,-1.0281922364598586,-0.43620613697170296,-0.6688287060748372,0.010119749079986542,0.0
120,-9.772822716407179,0.9713044070370941,-0.8418489057217193,-1.4909424158331654,-0.4609962744563293,-1.0445562831264525,-0.2878022821487362,0.0
121,-9.523670589079847,0.9942781035379469,-0.6073483899876937,-0.5676581972480524,-0.9301622505109955,-1.503211755779703,0.4541323807149448,0.0
122,-9.643616943579838,0.9761046864485922,-0.8484979343862862,-0.5006739076745232,-0.5401114441029568,-0.8313957355052346,1.24900067765198,0.0
123,-9.61547984588287,0.9764853092684634,-0.9158897916711034,-1.1498467527544627,-0.46803394085333494,-0.6435348765379442,0.12926310724421808,0.0
124,-0.5821027826193989,-3.0835219220669043,1.727123868278804,-2.197598970776462,-0.34765293149995646,-0.32447672582162557,-0.7909649351064506,1.0
125,-9.68891542942082,0.9487824778347563,-0.8139482870327042,-1.3537712731834328,-0.4482229151744943,-1.0261168346782568,-0.4390675572768969,0.0
126,-9.649988623488072,0.9981854885629579,-0.971948499498675,-1.1820236621038465,-0.4299491056839609,-0.6738769421308253,0.2756649197223113,0.0
127,-9.877735048288349,0.9437427820591809,-0.7607189593648005,-2.0889627148910788,-0.2530517560669461,-0.3717605905762245,-0.9152590282983523,0.0
128,34.27860454304952,-5.064209848299702,1.3490422442104115,-4.24524196085581,-1.1091917752902645,-0.09991427478587117,-0.43450615098723744,1.0
129,-9.73564377715153,0.9465370832685529,-0.819377438150078,-1.4050677580490458,-0.2817406656412081,0.8862187649305456,-0.5241911849523735,0.0
130,-9.112632184340182,1.6532078343728442,-1.9398796730856829,-1.5545182504990722,-0.22799011711190062,0.4032626465013903,2.403002063085106,0.0
131,-9.154935081360266,1.8076933872914163,0.8113688800968206,-0.9134448175590291,1.663033209079099,1.621589278054722,-0.9138564858282915,1.0
132,-9.483962410361912,0.8811559707231859,-0.6079092702934561,-1.0729187184404376,-0.4524254608740056,-0.5099647436052686,-1.5917613068168468,0.0
133,38.067714244184224,6.64009589966668,-20.367066658109735,3.3727786901443686,5.877181215280439,-0.7877330438236034,-0.3959206463174633,1.0
134,-8.88457811560927,2.0943255869328534,-2.2100747049839264,-1.0303546856206116,-0.2093258216640308,-0.871550044347196,-0.48666073974177465,0.0
135,-9.71629252810489,1.0696681268417791,-0.9066297086779801,-1.3865549108487105,-0.2983105461921633,-0.41447640861173723,-1.2579217700031826,0.0
136,1.2892161950144312,-4.970747843669699,4.583392748338188,9.660952205119147,0.01192396363074809,2.6787121645907326,-0.8904991289573978,1.0
137,-9.583343979038977,1.0257153044915341,-0.6860780429004986,-1.2165107153275787,-0.8518621566029894,-1.4865673121442333,-0.3635699565346393,0.0
138,-9.788877957375492,1.0229359657225745,-0.8988198441233154,-0.9616462274910796,-0.5802438015155338,-1.1027194524159047,1.10622469552777,0.0
139,-8.500591762888991,1.648375784777682,-1.6183123637767574,0.9787273091764647,0.04549142862665208,-0.33169963219928805,-1.275082720666612,0.0
140,-8.955047489454023,2.2464394285248583,-2.4127509521650077,-1.0996667604515522,-0.1614489035469637,-0.6684872087686503,-0.6850726512589056,0.0
141,-9.72582149315893,1.018545804476541,-0.9186230885930369,-0.7439108335136753,-0.5606921989986603,-0.914439385672881,1.0019708515753627,0.0
142,-9.696987611526772,1.0909827381220594,-1.0797972931587339,-1.5799719168963953,-0.15402370105520818,-0.7650998338002449,-1.1958949902202038,0.0
143,-9.548879496482199,0.7999876444768381,-0.3635429343207382,-0.6049336418876375,-0.389341047738866,-0.25063475751485814,-0.0921904892769641,0.0
144,-0.3859742392009857,-2.7444851794014298,1.6093501573177647,3.927691357534925,-0.3531732615943014,-1.0326566486415658,0.8905407480525277,1.0
145,-9.64942441481285,0.9653366777547197,-0.8716943396977961,-0.41089768003690885,-0.5545750418987059,-0.9216259526323825,1.0398763857731244,0.0
146,-9.207007793958976,1.6182338776300318,-1.6771357855809628,-1.4152510103208316,-0.27263213854411367,0.6273063196342277,-1.2513498678318185,0.0
147,-8.826732820762366,0.07775760646326758,0.348000842733875,4.568141182969133,-0.19246952825556565,-0.9146300128460725,-0.06307013658510777,0.0
148,-7.872992013825024,8.932002523932743,6.233261123866666,-2.049025585266342,11.207609428245993,-0.058944812322943005,-1.1079761182833503,0.0
149,-9.685657190394824,1.0800616738829958,-1.0104482124974183,-1.5205634094995544,-0.49163974765806984,-1.106399930098845,-0.029922610763329895,0.0
150,-8.654520092975936,2.4416389883312015,-2.6432189684097382,-0.7154347559110469,0.3483649614324347,-0.8282554822261342,-0.5755293962606838,0.0
151,-9.880218115717854,1.1647671388101548,-1.113710882707993,-1.0629110841655791,-0.40598249761091804,-0.9491826802703145,1.4717420232289742,0.0
152,-9.64469820467937,0.8559785309470399,-0.6298850500567574,-0.8629419445912694,-0.6134577823375427,-0.968047613585277,-0.6405386966064436,0.0
153,-9.706538783920623,0.9325672413750025,-0.7611747437343689,-1.0724621948599322,-0.4974422450791024,-0.9589565069971319,-0.26908548209153693,0.0
154,-7.10402169756242,3.66405870224668,-4.356217316848195,1.3713462443916642,0.5347279972437301,-0.6921785927556571,-0.41106580914150675,0.0
155,-9.722055419862787,1.072271008262637,-0.9549909754599522,-1.6179548101161103,-0.4657879213186003,-0.09211395150297086,0.7664226151919051,0.0
156,-9.611172179565232,0.781158418725189,-0.3765857731001617,0.1590372141025822,-0.8616493767790382,-0.5266551146538369,0.20499623590195323,0.0
157,12.843101454981541,-3.2238900800925703,-0.903149876936055,-3.138447110987864,0.47446011673792604,0.6030209002559332,0.7105909091586832,1.0
158,-8.103095199885956,3.4433353132960027,-4.044284122843741,0.1680789044550405,2.175142386048374,-0.6268758256545406,-1.2898716910988268,0.0
159,-8.842366767414902,1.4592005182142738,-1.7291825295810088,-0.8037501157405408,-0.3452333842434548,1.554502203584797,-0.6949550539953862,0.0
160,-9.583825669313022,0.9693085534038299,-0.7755918869011118,-0.26674181496347077,-0.5988340175428636,-0.965568113188351,1.1353215824974838,0.0
161,-5.982249836935213,6.093298460003807,-7.790014038885716,1.8720336017867554,5.011086024571894,-0.8782132874677866,-3.3148145869295162,0.0
162,-9.519510910811489,1.1074578126453645,-0.8719340388727425,-1.3358843319989786,-0.23897534095425224,-0.01899473296894704,-1.0254272432500007,0.0
163,-8.409377228340295,3.043465678756973,0.7194122826816333,0.15787839729563985,2.416503694971732,8.078219356772706,-2.435918521944246,1.0
164,-8.611844556795194,1.903404470256344,-1.901783877755852,-0.3770327399102722,0.07537736173284577,-0.546185734155206,-1.0574749103148162,0.0
165,-9.477787313474794,0.7790049830931784,-0.5356946384027939,0.6549305829717887,-0.4655624429827278,-1.1506977268772414,0.7816096507649285,0.0
166,-9.662490799848296,0.9109775673643922,-0.8123095086274931,-0.9486346049152767,-0.4462546537712327,-0.8870992254800644,-0.2977217306214412,0.0
167,-9.762351242300495,1.0931600979008615,-0.9981570645639435,-1.2111495307149034,-0.5745645350971182,-0.9016798497086467,1.3676802652688218,0.0
168,-9.694433810572662,0.9667969920952117,-0.9630688154665153,-1.2741743244426182,-0.43465169225952877,-1.1067803618243681,-0.26059213767141676,0.0
169,-9.026612735479867,1.636526017061797,-1.5226776595069744,-1.0048230148057369,-0.17168701817588986,-0.18681383901571802,-1.1778371089346535,0.0
170,-0.4046164781659931,-2.9608207565011457,1.482262981990408,-1.6762150634293522,-0.4452491733285805,-1.1829377781330395,-0.3269678148163578,1.0
171,27.56236146859356,-13.501411750961283,6.667554470576632,-10.278443500179907,-1.0393251672510582,-1.7984298834130883,-1.3532569318903953,1.0
172,-9.648222545429485,0.9447958402728989,-0.7804561676017135,-0.4954738923594049,-0.5484971046603325,-1.1047865924780198,0.8571336511852953,0.0
173,-1.85204656747055,-2.088622574847048,1.2441077129939377,4.261165250566085,-0.01624318872364576,-0.20058139692661933,-0.8360159046138516,1.0
174,-1.1372087644703923,-3.009318182732399,1.961455149695799,2.725200772383899,-0.39641686199403825,-0.8842648293830004,0.9122267584633528,1.0
175,0.14194205462967135,-2.436624869109801,0.3580727142036075,-1.7828320487908573,0.16240786274096722,-0.2616819481428334,4.712253765407815,1.0
176,-9.863413442779287,0.8872818761698178,-0.492953415875993,-1.501286303417746,-0.3520535452710076,0.15030333388444866,-1.2930099039783447,0.0
177,-9.08416362997219,0.7100890066621147,-0.13060640825547595,0.5447247925303773,-1.0642373113842696,-0.7436851891180375,-0.723792063632707,0.0
178,-9.278980344711982,1.6181228447542837,-1.5575231924536412,-1.1281949588936204,-0.3638828527752368,-0.45442367958638885,-0.16382060014495922,0.0
179,-0.014057690441043467,-3.2934152345736694,2.155519647448551,2.02819486562058,-0.7135123388648728,-0.9545869585006881,1.180136324282152,1.0
180,-9.637058122551862,1.096305483763319,-1.0958456366789147,-0.3653215947975919,-0.590170234239678,0.792258899930035,2.8924477655172804,0.0
181,-9.495825531030404,0.9161389605085024,-1.0621724814020042,-1.5592931024894034,-0.21978756490385543,1.489714054071796,2.4704024813389442,1.0
182,-9.469489674212628,0.8190572685453976,-0.5474142697136319,0.6848240863319538,-0.5173848317040415,-1.0273792401136776,0.9693252511223283,0.0
183,-2.4428955743903624,-1.8073321669458189,1.1042886833658283,1.2144830623333494,-0.2796288471428641,-0.04177624330377315,-1.1193349257123653,1.0
184,-9.602429829711195,1.110634046376204,-0.9846952020917229,-1.7023606843995713,-0.17486954557898174,0.14407627067064194,-1.1024556749080137,0.0
185,-9.444627567091453,0.6955431928451096,-0.4927234347601546,0.8124871301514572,-0.40854209597832164,-1.2028806391627438,0.6576031922802695,0.0
186,-9.51531915348427,0.6964053053100834,-0.37192885983623275,0.38265918860304565,-0.8528468440664041,-0.7559851229881819,0.15094645295711856,0.0
187,-9.718312519904439,1.1081170811962986,-1.0229218096427477,-1.7746815183464315,-0.2368366715507026,-0.7238773469999037,-0.8735728323054909,0.0
188,-7.191806509800997,4.6649920616976015,-5.720414686810638,0.6213987915885327,2.245621547136595,-0.6706881982728333,-1.2750145395888361,0.0
189,-9.559613544689906,0.7400186949188774,-0.40401855344864324,-0.03886894494830929,-0.7914394572250554,-0.9973125853091778,-0.11011544509694234,0.0
190,-9.310088814008633,1.6069355636404334,-1.7089633211636843,-1.3907762026877641,-0.2971113123082631,-0.5257454870959928,0.28247333193828805,0.0
191,-9.728474034678998,1.1266542394348802,-1.1426532317529343,-1.204653727453172,-0.4369645780579214,-0.5010673083450959,1.467902417588997,0.0
192,-9.416143534881396,2.063846265715616,-0.8780424894478275,-1.8187568278943802,1.0297610313802843,1.558754650228018,-2.8716497658137796,0.0
